created_at,source,original_text,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,clean_text
2021-06-18 21:33:44+00:00,http://twitter.com/download/android,"""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,84,71.0,Susannaamala5,3901,3814,0.0,covid19,WHOAFRO,blue planet in space,"""africa needs millions more doses here &amp; now to curb the third wave""

in the midst of a third wave of #covid19 cases in #africa dr  calls out for much-needed covid-19 vaccine doses during this critical time"
2021-06-18 21:33:46+00:00,http://twitter.com/download/android,Still need a #COVID19 #vaccine? The first 100 vaccinated tomorrow at the event below will receive a $10 gift card - and the protection of a vaccine!,0.3125,0.3333333333333333,en,4,2.0,MostCyber,204,738,0.0,covid19 vaccine,OrangeCoSheriff, ,still need a #covid19 #vaccine the first 100 vaccinated tomorrow at the event below will receive a $10 gift card - and the protection of a vaccine
2021-06-18 21:34:12+00:00,http://twitter.com/download/iphone,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,329,215.0,AyaHammouda91,255,90,0.0, ,shawajason, ,rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-18 21:34:15+00:00,https://mobile.twitter.com,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/MBBXzCwqqZ https://t.co/…,0.0,0.0,en,330,216.0,LallaMina13,147,369,0.0, ,shawajason,"earth, milky way",rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-18 21:34:19+00:00,https://mobile.twitter.com,"Yet another amazingly qualified and courageous doctor, Roger Hodkinson, speaks out against the crazy government policy responses to COVID.  I have condensed his 45 minutes on The Hirewire to 6 Twitter size edits, starting with an overview of interventions and vaccines. https://t.co/2PAtFYkyUZ https://t.co/WcVq32s9WD",3.7007434154171876e-17,0.6333333333333334,en,581,383.0,Apple_Matt,784,378,0.0, ,RealJoelSmalley,"london,england, united kingdom",yet another amazingly qualified and courageous doctor roger hodkinson speaks out against the crazy government policy responses to covid  i have condensed his 45 minutes on the hirewire to 6 twitter size edits starting with an overview of interventions and vaccines
2021-06-18 21:34:27+00:00,http://twitter.com/download/android,"I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,853,281.0,ricardonotes,437,2103,0.0,wecandothis covid19,CDCDirector,usa ,"i m pleased to welcome the #wecandothis bus to atlanta today remember there are 3 easy ways to find a #covid19 vaccine near you:  
  search   
 text your zip code to 438829  
  call 1-800-232-0233"
2021-06-18 21:34:30+00:00,https://mobile.twitter.com,"@GovMikeDeWine Trust the science - #COVID19 vaccines are safe and effective - NOT, you liar !!@MikeDeWine… https://t.co/ybTFbe11iQ",0.71875,0.65,en,0,0.0,tintube2,65,101,0.0,covid19,GovMikeDeWine, ,trust the science - #covid19 vaccines are safe and effective - not you liar
2021-06-18 21:34:36+00:00,http://twitter.com/download/android,"South Africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589. The Department of Health has also reported 118 more deaths, bringing the total to 58 411. https://t.co/ipdMNdWmPV",0.1590909090909091,0.6136363636363636,en,52,39.0,Q_to_you,1939,965,0.0,coronavirus,SABCNews,cape town/¯\/¯¯¯¯\/\ ,south africa has recorded 10 510 new #coronavirus cases bringing the total to 1 796 589 the department of health has also reported 118 more deaths bringing the total to 58 411
2021-06-18 21:34:37+00:00,http://twitter.com/#!/download/ipad,"""Large pockets of unvaccinated people let the virus mutate into stronger variants that could one day overwhelm our vaccines."" https://t.co/JAo5SL5jS5 #axiospm #COVID19",0.2142857142857142,0.4285714285714285,en,23,16.0,_LastStand_,2310,5001,0.0, ,jamesrhenson,cocytus with its rueful stream,"""large pockets of unvaccinated people let the virus mutate into stronger variants that could one day overwhelm our vaccines""  #axiospm #covid19"
2021-06-18 21:34:44+00:00,https://mobile.twitter.com,"Science, collaboration, $€¥, volunteers, patients, doctors, families, communities,false starts, persistence…a huge amt of work from dedicated people 🌍

This is why we have several safe &amp; effective #COVID19 vaccines

Let’s get them to those who need them most, now.  @WHO #COVAX https://t.co/l6eYX1Sf8F",0.4,0.54,en,24,4.0,madhavanpallan,270,1048,0.0, ,mvankerkhove,india,"science collaboration $   volunteers patients doctors families communitiesfalse starts persistence a huge amt of work from dedicated people  

this is why we have several safe &amp; effective #covid19 vaccines

let s get them to those who need them most now   #covax"
2021-06-18 21:34:46+00:00,https://mobile.twitter.com,"@GovMikeDeWine Trust the science - #COVID19 vaccines are safe and effective - NOT, you liar !!@MikeDeWine @CDCDirector @CDCgov @NIHDirector @NIH @US_FDA @WHO @UN @ohiogop @GOP @JoeBiden https://t.co/sTNmd8HRJj",0.71875,0.65,en,0,1.0,tintube2,65,101,0.0,covid19,tintube2 GovMikeDeWine CDCDirector, ,trust the science - #covid19 vaccines are safe and effective - not you liar
2021-06-18 21:34:53+00:00,http://twitter.com/download/iphone,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,334,217.0,LlQUlDSMOOTH,830,508,0.0, ,shawajason,18 - cbyf - 🏳️‍🌈,rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-18 21:34:54+00:00,http://twitter.com/download/iphone,"I’m pleased to welcome the #WeCanDoThis bus to Atlanta today! Remember, there are 3 easy ways to find a #COVID19 vaccine near you:  
🔍 Search https://t.co/d2PDWIps8o  
📱Text your ZIP code to 438829  
📞 Call 1-800-232-0233 https://t.co/AMmcMmCtiP",0.5083333333333333,0.7833333333333333,en,854,282.0,MeatballMom2,6285,6053,0.0,wecandothis covid19,CDCDirector, ,"i m pleased to welcome the #wecandothis bus to atlanta today remember there are 3 easy ways to find a #covid19 vaccine near you:  
  search   
 text your zip code to 438829  
  call 1-800-232-0233"
2021-06-18 21:34:56+00:00,http://twitter.com/download/android,"#Africa, which holds the majority of the world's #LDCs, needs additional liquidity to recover from #COVID19. The Special Drawing Rights must be released now if countries are going to have a shot at a #green resilient recovery. #SDRs #Vaccines #DSSI #LSF @SongweVera https://t.co/Nx2GEmyhdV",0.0785714285714285,0.4357142857142857,en,4,3.0,snyaira,1526,1710,0.0,africa ldcs covid19,ECA_OFFICIAL,washington dc,#africa which holds the majority of the world's #ldcs needs additional liquidity to recover from #covid19 the special drawing rights must be released now if countries are going to have a shot at a #green resilient recovery #sdrs #vaccines #dssi #lsf
2021-06-18 21:34:59+00:00,http://twitter.com/download/android,"For #Africa to be resilient, she needs to pursue #sustainable pathways underpinned by business friendly reforms, @SongweVera during fireside chat on diversifying t/ financing toolbox to enhance investment in #LDCs. A #green recovery only way to steer Africa out of #COVID19 crisis https://t.co/vD3Viwp7UH",0.0583333333333333,0.6,en,1,2.0,snyaira,1526,1710,0.0,africa sustainable,ECA_OFFICIAL,washington dc,for #africa to be resilient she needs to pursue #sustainable pathways underpinned by business friendly reforms  during fireside chat on diversifying t/ financing toolbox to enhance investment in #ldcs a #green recovery only way to steer africa out of #covid19 crisis
2021-06-18 21:35:05+00:00,http://gaggleamp.com/twit/,"Download our new whitepaper which analyzes how the emergence and increased availability of COVID-19 vaccines will impact the recovery of healthcare markets across the globe - https://t.co/k3NiokyAp9
 
#medtech #COVID19 #healthcare #coronavirus #vaccine https://t.co/K38K9l4KpR",0.1363636363636363,0.4545454545454545,en,0,3.0,manishagarwala,230,22,0.0, ,clarivate,india,"download our new whitepaper which analyzes how the emergence and increased availability of covid-19 vaccines will impact the recovery of healthcare markets across the globe - 
 
#medtech #covid19 #healthcare #coronavirus #vaccine"
2021-06-18 21:35:06+00:00,http://twitter.com/download/android,"#Africa, which holds the majority of the world's #LDCs, needs additional liquidity to recover from #COVID19. The Special Drawing Rights must be released now if countries are going to have a shot at a #green resilient recovery. #SDRs #Vaccines #DSSI #LSF @SongweVera https://t.co/Nx2GEmyhdV",0.0785714285714285,0.4357142857142857,en,4,4.0,AidiWafa,534,2381,0.0,africa ldcs covid19,ECA_OFFICIAL,addis ababa,#africa which holds the majority of the world's #ldcs needs additional liquidity to recover from #covid19 the special drawing rights must be released now if countries are going to have a shot at a #green resilient recovery #sdrs #vaccines #dssi #lsf
2021-06-18 21:35:17+00:00,http://twitter.com/download/android,".@ECA_OFFICIAL &amp; @SongweVera welcome today's news of @antonioguterres appointment for a second leadership term at the helm of the @UN. Together we can make a difference in #Africa under your leadership, esp #silencingtheguns, beat #COVID19 #ClimateChange &amp; other ills. @SongweVera https://t.co/8tsqHiz0G5",0.225,0.425,en,8,3.0,snyaira,1526,1710,0.0, ,ECA_OFFICIAL ECA_OFFICIAL SongweVera antonioguterres,washington dc,&amp;  welcome today's news of  appointment for a second leadership term at the helm of the  together we can make a difference in #africa under your leadership esp #silencingtheguns beat #covid19 #climatechange &amp; other ills
2021-06-18 21:35:37+00:00,http://twitter.com/download/iphone,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,338,218.0,xbangtanx__,910,655,0.0, ,shawajason,🇸🇪🇹🇷,rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-18 21:35:39+00:00,https://mobile.twitter.com,".@ECA_OFFICIAL &amp; @SongweVera welcome today's news of @antonioguterres appointment for a second leadership term at the helm of the @UN. Together we can make a difference in #Africa under your leadership, esp #silencingtheguns, beat #COVID19 #ClimateChange &amp; other ills. @SongweVera https://t.co/8tsqHiz0G5",0.225,0.425,en,8,4.0,john1966olsen,2569,4999,0.0, ,ECA_OFFICIAL ECA_OFFICIAL SongweVera antonioguterres,denmark - copenhagen north,&amp;  welcome today's news of  appointment for a second leadership term at the helm of the  together we can make a difference in #africa under your leadership esp #silencingtheguns beat #covid19 #climatechange &amp; other ills
2021-06-18 21:35:41+00:00,http://twitter.com/download/iphone,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,338,219.0,GobgainB,31,248,0.0, ,shawajason, ,rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-18 21:35:45+00:00,https://mobile.twitter.com,@BrigadeMalarkey @jessica_jnd9 @WHCOS actually vaccines PLUS masks is the best way to stop #Covid19. It's not an either or.,0.5,0.2,en,0,0.0,LongCovidNYC,368,700,0.0,covid19,BrigadeMalarkey jessica_jnd9 WHCOS, ,actually vaccines plus masks is the best way to stop #covid19 it's not an either or
2021-06-18 21:35:46+00:00,http://twitter.com/download/iphone,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,340,220.0,iAmPalii,1472,287,0.0, ,shawajason,palestine,rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-18 21:35:49+00:00,https://mobile.twitter.com,Let's put that money in the last. #PRIORITY - #UN,0.0,0.0666666666666666,en,0,0.0,madhavanpallan,270,1048,0.0,priority un, ,india,let's put that money in the last #priority - #un
2021-06-18 21:36:01+00:00,http://twitter.com/download/iphone,"Israel is helping save Palestinian lives.

While the Palestinian Authority has full responsibility for Palestinian healthcare in the West Bank and Gaza under the 1995 Oslo II Accords, Israel is sending more than 1 million vaccine doses to help it fight #COVID19.

#ThisIsIsrael",0.425,0.525,en,73,21.0,CSTRabbi,681,767,0.0, ,AIPAC,"carmel, in","israel is helping save palestinian lives

while the palestinian authority has full responsibility for palestinian healthcare in the west bank and gaza under the 1995 oslo ii accords israel is sending more than 1 million vaccine doses to help it fight #covid19

#thisisisrael"
2021-06-18 21:36:02+00:00,http://twitter.com/download/iphone,"Dr Moeti is head of WHO in Africa, and one of the best public health experts and leaders I know. Hers is a desperate request for vaccines to Africa. We plead with Germany and the UK to lift patent restrictions and urgently transfer technology to enable production in Africa.",0.1333333333333333,0.4555555555555555,en,458,232.0,misskclimpson,185,121,0.0, ,globalhlthtwit, ,dr moeti is head of who in africa and one of the best public health experts and leaders i know hers is a desperate request for vaccines to africa we plead with germany and the uk to lift patent restrictions and urgently transfer technology to enable production in africa
2021-06-18 21:36:06+00:00,http://twitter.com/download/iphone,"""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,85,74.0,mmcshane,303,236,0.0,covid19,WHOAFRO,nearby.,"""africa needs millions more doses here &amp; now to curb the third wave""

in the midst of a third wave of #covid19 cases in #africa dr  calls out for much-needed covid-19 vaccine doses during this critical time"
2021-06-18 21:36:09+00:00,http://twitter.com/#!/download/ipad,"8,911,332 doses of #COVID19 vaccine have been administered citywide, including:

• 4,630,909 first doses
• 3,900,158 second doses
• 380,265 single doses

Vaccines = freedom. Help us finish this fight.

➡️ https://t.co/KwhEv8K9Bt
➡️ https://t.co/M175DraIG0",0.0595238095238095,0.1825396825396825,en,18,4.0,Possessor1980,151,629,0.0,covid19,NYCMayor,"catalonia, spain","8911332 doses of #covid19 vaccine have been administered citywide including:

  4630909 first doses
  3900158 second doses
  380265 single doses

vaccines = freedom help us finish this fight"
2021-06-18 21:36:12+00:00,https://mobile.twitter.com,"Our #mural in #Kenya profiled on the BBC 😎

Our 70 metre mural with @msale_ is one of #Africa’s largest and aims to fight #coronavirus misinformation.

#kenya #kenya🇰🇪 #art https://t.co/RRSVaLAWUE",0.0,0.0,en,8,5.0,Jobu_W,369,268,0.0,mural kenya africa,paintthechange mSale_,nairobi,"our #mural in #kenya profiled on the bbc  

our 70 metre mural with  is one of #africa s largest and aims to fight #coronavirus misinformation

#kenya #kenya   #art"
2021-06-18 21:36:16+00:00,https://mobile.twitter.com,"Gemma O'Doherty on the disturbing spike in VAERS reported fatalities post rollout of vaccines for #Covid19

Full vi… https://t.co/f72qG6Hijw",-0.075,0.675,en,0,0.0,zerowield,804,303,0.0,covid19, , ,"gemma o'doherty on the disturbing spike in vaers reported fatalities post rollout of vaccines for #covid19

full vi"
2021-06-18 21:36:31+00:00,http://twitter.com/download/iphone,"""We were forced to take immediate action because we will never allow Jeff Bezos &amp; Amazon to censor us from speaking freely about medical treatments, medical studies, individual liberty or challenging the government narrative surrounding COVID19 vaccines."" https://t.co/b5kzLqTESY",0.0999999999999999,0.3571428571428571,en,0,1.0,VicMacky1,1630,1628,0.0, ,TromanMn,"brooklyn, ny","""we were forced to take immediate action because we will never allow jeff bezos &amp; amazon to censor us from speaking freely about medical treatments medical studies individual liberty or challenging the government narrative surrounding covid19 vaccines"""
2021-06-18 21:36:38+00:00,http://twitter.com/download/android,RT @HeidiGiokos: JUST IN: Over 2 million people have been vaccinated in South Africa. #VaccineRolloutSA #Covid19,0.0,0.0,en,364,81.0,Spunsipunsi,311,4981,0.0,vaccinerolloutsa covid19,HeidiGiokos,bronkorstspruit,rt : just in: over 2 million people have been vaccinated in south africa #vaccinerolloutsa #covid19
2021-06-18 21:36:45+00:00,https://mobile.twitter.com,"Israel will deliver more than a million doses of #COVID19 vaccines to the Palestinian Authority to help it fight the corona pandemic.

The 1st delivery, consisting of 100,000 vaccines, was transfered to the PA friday afternoon through Bitunia crossing.
https://t.co/7M3lWWr1J9",0.5,0.5,en,470,190.0,Yaseenj35381004,0,5,0.0,covid19,IsraelMFA, ,"israel will deliver more than a million doses of #covid19 vaccines to the palestinian authority to help it fight the corona pandemic

the 1st delivery consisting of 100000 vaccines was transfered to the pa friday afternoon through bitunia crossing"
2021-06-18 21:36:48+00:00,http://twitter.com/download/iphone,"""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,86,75.0,angela28279009,25,104,0.0,covid19,WHOAFRO, ,"""africa needs millions more doses here &amp; now to curb the third wave""

in the midst of a third wave of #covid19 cases in #africa dr  calls out for much-needed covid-19 vaccine doses during this critical time"
2021-06-18 21:36:51+00:00,http://twitter.com/download/iphone,"Research has been crucial in developing diagnostics, treatments and vaccines to combat #COVID19.  Our Chief Executive @matt_westmore wants to thank everyone who has played their part. #Red4Research https://t.co/NgWHCrfj82",0.1,0.55,en,16,6.0,JessPurkiss,100,390,0.0,covid19,HRA_Latest,united kingdom,research has been crucial in developing diagnostics treatments and vaccines to combat #covid19  our chief executive  wants to thank everyone who has played their part #red4research
2021-06-18 21:37:02+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411004] 
BMCC-DEENANATH HOSPITAL PVT
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 234,26… https://t.co/sAZKvnoOFF",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411004] 
bmcc-deenanath hospital pvt
vaccines: covishield
min age limit: [1845]
dose1 capacity: 23426"
2021-06-18 21:37:02+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411038] 
BSM-Deenanath Hosp Pvt PMC
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 937,0,… https://t.co/cx1RawSfGq",-0.75,1.0,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411038] 
bsm-deenanath hosp pvt pmc
vaccines: covishield
min age limit: [1845]
dose1 capacity: 9370"
2021-06-18 21:37:02+00:00,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"Pin Code:[411041] 
Navale Medical College
Vaccines: COVISHIELD,
Min Age Limit: [18,45],
Dose1 Capacity: 1,471,417,0… https://t.co/N0pxZj2qU6",-0.375,0.5,en,0,0.0,PuneUpdater,88,0,0.0, , , ,"pin code:[411041] 
navale medical college
vaccines: covishield
min age limit: [1845]
dose1 capacity: 14714170"
2021-06-18 21:37:08+00:00,http://twitter.com/download/iphone,"You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,164,108.0,wildwillow65,7503,7693,0.0,covid19,CDCgov, ,"you can get a #covid19 vaccine and other vaccines including flu and shingles at the same visit you no longer need to wait 14 days between vaccines side effects are the same if vaccines are given alone or together 
 
more about vaccine timing:"
2021-06-18 21:37:09+00:00,http://naattuvartha.byethost33.com,"You can get a #COVID19 vaccine and other vaccines, including flu and shingles, at the same visit. You no longer need to wait 14 days between vaccines. Side effects are the same if vaccines are given alone or together. 
 
More about vaccine timing: https://t.co/BV3mN5XdLe. https://t.co/RWrRzhKdEg",0.09375,0.28125,en,164,109.0,viralvideovlogs,6856,4581,0.0,covid19,CDCgov,കേരളം,"you can get a #covid19 vaccine and other vaccines including flu and shingles at the same visit you no longer need to wait 14 days between vaccines side effects are the same if vaccines are given alone or together 
 
more about vaccine timing:"
2021-06-18 21:37:11+00:00,http://twitter.com/download/android,"""Israel"" hoarded millions of vaccines while millions of people died infected.

Not vaccinate the occupied populatio… https://t.co/oy5XPHHCfm",0.0,0.0,en,0,0.0,ValeriaCortesM,15038,2969,0.0, , ,gaza ♡ bs as ♡ ccs ♡ madrid,"""israel"" hoarded millions of vaccines while millions of people died infected

not vaccinate the occupied populatio"
2021-06-18 21:37:15+00:00,http://twitter.com/download/iphone,"Some good news for Friday. Yesterday we had our highest daily administration of vaccines at over 58,000. On course for up to 330,000 this week. Hospital #Covid19 inpatients down to 52 (24 hospitals with 2 or less), 18 in ICU. As always, let's protect this huge progress @HSELive",0.1555555555555555,0.3711111111111111,en,1993,140.0,BridgetGoulding,1090,2019,0.0, ,paulreiddublin,"cork, ireland",some good news for friday yesterday we had our highest daily administration of vaccines at over 58000 on course for up to 330000 this week hospital #covid19 inpatients down to 52 (24 hospitals with 2 or less) 18 in icu as always let's protect this huge progress
2021-06-18 21:37:29+00:00,http://twitter.com/download/iphone,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,348,223.0,ily_alex_,15,176,0.0, ,shawajason,cishet + he/him,rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-18 21:37:39+00:00,http://twitter.com/download/android,What we saw unfolding in india has now begun ravaging Uganda. And this will continue until vaccines are equitably available! I am struggling to make sense of the world these days. We learned a lot with India’s 2nd wave - those lessons should be broadly applicable. @IndiaCOVIDSOS,0.1875,0.2375,en,104,45.0,johnmcseb,119,877,0.0, ,PrakashLab,euclidean space ,what we saw unfolding in india has now begun ravaging uganda and this will continue until vaccines are equitably available i am struggling to make sense of the world these days we learned a lot with india s 2nd wave - those lessons should be broadly applicable
2021-06-18 21:37:44+00:00,https://mobile.twitter.com,"💉Not enough vaccines are going to African nations.

Most won't have 10%+ of their populations fully vaccinated by F… https://t.co/Ug2Cetu2dk",0.1666666666666666,0.3333333333333333,en,0,0.0,ONEinUTAH,97,221,0.0, , ,utah,"not enough vaccines are going to african nations

most won't have 10%+ of their populations fully vaccinated by f"
2021-06-18 21:37:45+00:00,https://mobile.twitter.com,"""Israel"" hoarded millions of vaccines while millions of people died infected.

Not vaccinate the occupied population.

Bombed only Covid laboratory &amp; blocked vaccines in Gaza

And now wants to ""donate"" the expired vaccines previously hoarded

""Israel"" is criminal colonial entity. https://t.co/cTuPz9oVEG",-0.0916666666666666,0.4541666666666667,en,1,1.0,SocietyObrador1,530,1204,0.0, ,ValeriaCortesM,méxico 🇲🇽,"""israel"" hoarded millions of vaccines while millions of people died infected

not vaccinate the occupied population

bombed only covid laboratory &amp; blocked vaccines in gaza

and now wants to ""donate"" the expired vaccines previously hoarded

""israel"" is criminal colonial entity"
2021-06-18 21:37:48+00:00,http://twitter.com/download/android,"""Africa needs millions more doses here &amp; now to curb the third wave.""

In the midst of a third wave of #COVID19 cases in #Africa, Dr @MoetiTshidi calls out for much-needed COVID-19 vaccine doses during this critical time. https://t.co/KUDPXpqq22",0.125,0.325,en,86,76.0,MoodBarrett,35,208,0.0,covid19,WHOAFRO, ,"""africa needs millions more doses here &amp; now to curb the third wave""

in the midst of a third wave of #covid19 cases in #africa dr  calls out for much-needed covid-19 vaccine doses during this critical time"
2021-06-18 21:37:50+00:00,http://twitter.com/download/iphone,"The only way we’ll be free of the #COVID19 pandemic is by making sure there are vaccines for everyone, everywhere. So, what can you do? It’s simple: #GoGiveOne https://t.co/8M0IMWt7Zl https://t.co/oPVbGvPYHr",0.225,0.7615079365079366,en,7,5.0,popyuranta3,28,144,0.0,covid19,gavi, ,the only way we ll be free of the #covid19 pandemic is by making sure there are vaccines for everyone everywhere so what can you do it s simple: #gogiveone
2021-06-18 21:38:17+00:00,http://twitter.com/download/android,@Awithonelison @DomsitzR @JuliaHadley15 @British_Airways @kmacbean123 covid19-rna-based-vaccines-and-the-risk-of-prion-disease-1503.pdf,0.0,0.0,en,0,0.0,ladybirdbrown1,260,343,0.0, ,Awithonelison DomsitzR JuliaHadley15 British_Airways kmacbean123,locked down ,covid19-rna-based-vaccines-and-the-risk-of-prion-disease-1503pdf
2021-06-18 21:38:32+00:00,http://twitter.com/download/iphone,"Good thread here on Delta. I share his frustration with the delayed response. 

And didn’t realize there was such a drop in effectiveness of vaccines against Delta in older populations.",0.2888888888888888,0.4777777777777778,en,11,5.0,joelepalmer,683,775,0.0, ,RobertGehrke,"salt lake city, ut","good thread here on delta i share his frustration with the delayed response 

and didn t realize there was such a drop in effectiveness of vaccines against delta in older populations"
2021-06-18 21:38:45+00:00,http://twitter.com/download/android,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,353,224.0,gourmettakes,105,414,0.0, ,shawajason,the big attle,rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-18 21:38:48+00:00,http://twitter.com/download/android,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,355,225.0,bulbafren,971,1058,0.0, ,shawajason,pallet town,rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-18 21:38:48+00:00,http://twitter.com/download/iphone,"8,911,332 doses of #COVID19 vaccine have been administered citywide, including:

• 4,630,909 first doses
• 3,900,158 second doses
• 380,265 single doses

Vaccines = freedom. Help us finish this fight.

➡️ https://t.co/KwhEv8K9Bt
➡️ https://t.co/M175DraIG0",0.0595238095238095,0.1825396825396825,en,19,5.0,kotaro_zp,355,546,0.0,covid19,NYCMayor, ,"8911332 doses of #covid19 vaccine have been administered citywide including:

  4630909 first doses
  3900158 second doses
  380265 single doses

vaccines = freedom help us finish this fight"
2021-06-18 21:39:00+00:00,http://twitter.com/download/android,"As #Covid19 vaccines roll out across the country, it’s important that we continue to work together and follow public health measures to help #StopTheSpread. 👇
 
More info ➡️ https://t.co/ViwgoKpPdM https://t.co/b8CJjdCiCz",0.3,0.5222222222222223,en,37,11.0,dianneathome,1359,2204,0.0,covid19,Canada, ,"as #covid19 vaccines roll out across the country it s important that we continue to work together and follow public health measures to help #stopthespread  
 
more info"
2021-06-18 21:39:01+00:00,https://mobile.twitter.com,"Cases of a dangerous #Covid19 variant are rapidly increasing in the US, expert says: https://t.co/71K2bB7KlQ. This… https://t.co/FKso6hRNed",-0.6,0.9,en,0,0.0,bradfordberk,2456,419,0.0,covid19, , ,cases of a dangerous #covid19 variant are rapidly increasing in the us expert says:  this
2021-06-18 21:39:18+00:00,http://twitter.com/download/android,RT @shawajason: Liars. You tried to load off your expired vaccines. Just another war crime by Israel. https://t.co/TI0vK8DQLw,0.0,0.0,en,357,226.0,bugs96_,10,139,0.0, ,shawajason, ,rt : liars you tried to load off your expired vaccines just another war crime by israel
2021-06-18 21:39:33+00:00,https://mobile.twitter.com,"Vaccines – including the #COVID19 vaccine – have been developed, researched and tested to ensure the health of people around the world. Learn more about the 4 methods used to ensure the safety and efficacy of vaccines: https://t.co/G4FSJ3kK2S",0.3,0.4,en,11,8.0,akronbrown,0,27,0.0,covid19,ahahospitals, ,vaccines   including the #covid19 vaccine   have been developed researched and tested to ensure the health of people around the world learn more about the 4 methods used to ensure the safety and efficacy of vaccines:
2021-06-18 21:39:38+00:00,http://twitter.com/download/android,"""Israel"" hoarded millions of vaccines while millions of people died infected.

Not vaccinate the occupied population.

Bombed only Covid laboratory &amp; blocked vaccines in Gaza

And now wants to ""donate"" the expired vaccines previously hoarded

""Israel"" is criminal colonial entity.",-0.0916666666666666,0.4541666666666667,en,1,2.0,MoyaReinaldo,6532,6745,0.0, ,ValeriaCortesM,patria grande,"""israel"" hoarded millions of vaccines while millions of people died infected

not vaccinate the occupied population

bombed only covid laboratory &amp; blocked vaccines in gaza

and now wants to ""donate"" the expired vaccines previously hoarded

""israel"" is criminal colonial entity"
2021-06-18 21:39:46+00:00,https://mobile.twitter.com,"This weekend is a GREAT weekend to get #vaccinated ! 
#VaxUp! Here's info on how to #GetTheJab:",1.0,0.75,en,0,0.0,ratgrrl,237,995,0.0,vaccinated vaxup getthejab, ,"neo, earth, with concerns","this weekend is a great weekend to get #vaccinated  
#vaxup here's info on how to #getthejab:"
